Trace1,
Freq,,Amp,,
           560000000,Hz,              -21.57, dBm,
           562500000,Hz,              -21.53, dBm,
           565000000,Hz,              -21.41, dBm,
           567500000,Hz,              -21.33, dBm,
           570000000,Hz,              -21.25, dBm,
           572500000,Hz,              -21.26, dBm,
           575000000,Hz,              -21.24, dBm,
           577500000,Hz,              -21.24, dBm,
           580000000,Hz,              -21.26, dBm,
           582500000,Hz,              -21.22, dBm,
           585000000,Hz,              -21.19, dBm,
           587500000,Hz,              -21.14, dBm,
           590000000,Hz,              -21.05, dBm,
           592500000,Hz,              -21.03, dBm,
           595000000,Hz,              -20.99, dBm,
           597500000,Hz,              -20.87, dBm,
           600000000,Hz,              -20.72, dBm,
           602500000,Hz,              -20.59, dBm,
           605000000,Hz,              -20.56, dBm,
           607500000,Hz,              -20.41, dBm,
           610000000,Hz,              -20.26, dBm,
           612500000,Hz,              -20.06, dBm,
           615000000,Hz,              -19.92, dBm,
           617500000,Hz,              -19.68, dBm,
           620000000,Hz,              -19.62, dBm,
           622500000,Hz,              -19.49, dBm,
           625000000,Hz,              -19.37, dBm,
           627500000,Hz,              -19.23, dBm,
           630000000,Hz,              -19.17, dBm,
           632500000,Hz,              -19.07, dBm,
           635000000,Hz,              -18.95, dBm,
           637500000,Hz,              -18.95, dBm,
           640000000,Hz,              -18.88, dBm,
           642500000,Hz,              -18.78, dBm,
           645000000,Hz,              -18.80, dBm,
           647500000,Hz,              -18.77, dBm,
           650000000,Hz,              -18.73, dBm,
           652500000,Hz,              -18.72, dBm,
           655000000,Hz,              -18.70, dBm,
           657500000,Hz,              -18.65, dBm,
           660000000,Hz,              -18.63, dBm,
           662500000,Hz,              -18.55, dBm,
           665000000,Hz,              -18.51, dBm,
           667500000,Hz,              -18.39, dBm,
           670000000,Hz,              -18.35, dBm,
           672500000,Hz,              -18.26, dBm,
           675000000,Hz,              -18.26, dBm,
           677500000,Hz,              -18.18, dBm,
           680000000,Hz,              -18.06, dBm,
           682500000,Hz,              -17.87, dBm,
           685000000,Hz,              -17.75, dBm,
           687500000,Hz,              -17.62, dBm,
           690000000,Hz,              -17.50, dBm,
           692500000,Hz,              -17.36, dBm,
           695000000,Hz,              -17.17, dBm,
           697500000,Hz,              -17.03, dBm,
           700000000,Hz,              -16.96, dBm,
           702500000,Hz,              -16.83, dBm,
           705000000,Hz,              -16.73, dBm,
           707500000,Hz,              -16.59, dBm,
           710000000,Hz,              -16.46, dBm,
           712500000,Hz,              -16.42, dBm,
           715000000,Hz,              -16.41, dBm,
           717500000,Hz,              -16.34, dBm,
           720000000,Hz,              -16.28, dBm,
           722500000,Hz,              -16.24, dBm,
           725000000,Hz,              -16.21, dBm,
           727500000,Hz,              -16.21, dBm,
           730000000,Hz,              -16.21, dBm,
           732500000,Hz,              -16.20, dBm,
           735000000,Hz,              -16.21, dBm,
           737500000,Hz,              -16.23, dBm,
           740000000,Hz,              -16.27, dBm,
           742500000,Hz,              -16.28, dBm,
           745000000,Hz,              -16.30, dBm,
           747500000,Hz,              -16.27, dBm,
           750000000,Hz,              -16.21, dBm,
           752500000,Hz,              -16.15, dBm,
           755000000,Hz,              -16.09, dBm,
           757500000,Hz,              -16.10, dBm,
           760000000,Hz,              -16.10, dBm,
           762500000,Hz,              -16.09, dBm,
           765000000,Hz,              -16.06, dBm,
           767500000,Hz,              -16.03, dBm,
           770000000,Hz,              -15.96, dBm,
           772500000,Hz,              -15.86, dBm,
           775000000,Hz,              -15.68, dBm,
           777500000,Hz,              -15.54, dBm,
           780000000,Hz,              -15.35, dBm,
           782500000,Hz,              -15.32, dBm,
           785000000,Hz,              -15.24, dBm,
           787500000,Hz,              -15.18, dBm,
           790000000,Hz,              -15.16, dBm,
           792500000,Hz,              -15.13, dBm,
           795000000,Hz,              -15.10, dBm,
